정류장명,정류장번호(ARS_ID),권종구분,승하차구분,거래건수
법원,1055,어린이,환승,16
법원,1055,일반,승차,47915
법원,1055,일반,환승,1473
법원,1055,청소년,승차,1567
법원,1055,청소년,환승,47
법원입구,1056,어린이,승차,538
법원입구,1056,어린이,환승,37
법원입구,1056,일반,승차,83429
법원입구,1056,일반,환승,12257
법원입구,1056,청소년,승차,5946
법원입구,1056,청소년,환승,386
법원입구,1057,어린이,승차,466
법원입구,1057,어린이,환승,62
법원입구,1057,일반,승차,96288
법원입구,1057,일반,환승,13548
법원입구,1057,청소년,승차,3815
법원입구,1057,청소년,환승,448
벽라리(화순역),6351,어린이,승차,567
벽라리(화순역),6351,일반,승차,1523
벽라리(화순역),6351,청소년,승차,39
벽라리(화순역),6352,어린이,승차,3
벽라리(화순역),6352,일반,승차,39
벽라리(화순역),6352,일반,환승,1
벽라리(화순역),6352,청소년,승차,8
벽라리(화순역),6352,청소년,환승,1
벽송,6276,일반,승차,5
벽송,6277,일반,승차,444
벽송,6277,일반,환승,1
벽송,6277,청소년,승차,3
벽송저수지,6279,일반,승차,2
벽파정,5335,일반,승차,38
벽파정,5336,어린이,승차,1
벽파정,5336,일반,승차,583
벽파정,5336,일반,환승,2
벽파정,5336,청소년,승차,1
변전소,4281,일반,승차,2
변전소,4281,일반,환승,1
변전소,4281,청소년,환승,1
변전소,4282,일반,승차,31
변전소,4282,일반,환승,7
변전소,4282,청소년,승차,2
병풍리,6113,어린이,승차,24
병풍리,6113,일반,승차,1624
병풍리,6113,청소년,승차,563
병풍리,6114,어린이,승차,1
병풍리,6114,일반,승차,13
병풍리,6114,일반,환승,1
병풍리,6114,청소년,승차,7
보강,6226,어린이,승차,2
보강,6226,일반,승차,104
보강,6226,청소년,승차,2
보강,6227,어린이,승차,6
보강,6227,일반,승차,970
보강,6227,청소년,승차,1
보강입구,6228,일반,승차,1
보강입구,6229,어린이,승차,1
보강입구,6229,일반,승차,39
보건대입구,5172,어린이,승차,158
보건대입구,5172,어린이,환승,12
보건대입구,5172,일반,승차,73758
보건대입구,5172,일반,환승,3735
보건대입구,5172,청소년,승차,9513
보건대입구,5172,청소년,환승,209
보건대입구,5173,어린이,승차,632
보건대입구,5173,어린이,환승,35
보건대입구,5173,일반,승차,35287
보건대입구,5173,일반,환승,6338
보건대입구,5173,청소년,승차,4187
보건대입구,5173,청소년,환승,398
보건대후문,5174,어린이,승차,339
보건대후문,5174,어린이,환승,2
보건대후문,5174,일반,승차,40422
보건대후문,5174,일반,환승,201
보건대후문,5174,청소년,승차,7679
보건대후문,5174,청소년,환승,35
보건대후문,5175,어린이,승차,5
보건대후문,5175,일반,승차,114
보건대후문,5175,일반,환승,3
보건대후문,5175,청소년,승차,18
보건환경연구원,2354,어린이,승차,367
보건환경연구원,2354,어린이,환승,44
보건환경연구원,2354,일반,승차,38516
보건환경연구원,2354,일반,환승,3884
보건환경연구원,2354,청소년,승차,5667
보건환경연구원,2354,청소년,환승,129
보광사,4607,일반,승차,1
보광사,4607,청소년,승차,1
보문고,5236,어린이,승차,2087
보문고,5236,어린이,환승,12
보문고,5236,일반,승차,52657
보문고,5236,일반,환승,831
보문고,5236,청소년,승차,23302
보문고,5236,청소년,환승,153
보문고,5237,어린이,승차,54
보문고,5237,어린이,환승,2
보문고,5237,일반,승차,1571
보문고,5237,일반,환승,309
보문고,5237,청소년,승차,859
보문고,5237,청소년,환승,8
보촌1구,6079,일반,승차,7
보촌1구,6080,어린이,승차,2
보촌1구,6080,일반,승차,83
보촌1구,6080,일반,환승,2
보촌1구,6080,청소년,승차,2
보촌2구,6081,일반,승차,124
보촌2구,6081,청소년,승차,1
보촌2구,6082,일반,승차,1
보평리,6185,어린이,승차,4
보평리,6185,일반,승차,396
보평리,6185,일반,환승,4
보평리,6185,청소년,승차,5
보평리,6186,일반,승차,4
보화촌,5337,일반,승차,193
보화촌,5337,청소년,승차,2
보화촌,5338,일반,승차,893
보화촌,5338,일반,환승,1
보훈병원,5435,어린이,승차,157
보훈병원,5435,어린이,환승,232
보훈병원,5435,일반,승차,20638
보훈병원,5435,일반,환승,27119
보훈병원,5435,청소년,승차,1254
보훈병원,5435,청소년,환승,3334
보훈병원,5436,어린이,승차,374
보훈병원,5436,어린이,환승,756
보훈병원,5436,일반,승차,72544
보훈병원,5436,일반,환승,40334
보훈병원,5436,청소년,승차,5221
보훈병원,5436,청소년,환승,5315
보훈병원후문,5437,어린이,승차,858
보훈병원후문,5437,어린이,환승,19
보훈병원후문,5437,일반,승차,29283
보훈병원후문,5437,일반,환승,3576
보훈병원후문,5437,청소년,승차,4000
보훈병원후문,5437,청소년,환승,373
보훈병원후문,5438,어린이,승차,328
보훈병원후문,5438,어린이,환승,5
보훈병원후문,5438,일반,승차,15601
보훈병원후문,5438,일반,환승,1770
보훈병원후문,5438,청소년,승차,2716
보훈병원후문,5438,청소년,환승,195
보훈회관(518민주화운동교육관),2355,어린이,승차,4
보훈회관(518민주화운동교육관),2355,일반,승차,1359
보훈회관(518민주화운동교육관),2355,일반,환승,13
보훈회관(518민주화운동교육관),2355,청소년,승차,99
보훈회관(518민주화운동교육관),2355,청소년,환승,2
보훈회관(518민주화운동교육관),2356,어린이,승차,3
보훈회관(518민주화운동교육관),2356,일반,승차,1181
보훈회관(518민주화운동교육관),2356,일반,환승,35
보훈회관(518민주화운동교육관),2356,청소년,승차,240
보훈회관(518민주화운동교육관),2356,청소년,환승,27
보훈회관(서),2357,어린이,승차,32
보훈회관(서),2357,어린이,환승,1
보훈회관(서),2357,일반,승차,6027
보훈회관(서),2357,일반,환승,62
보훈회관(서),2357,청소년,승차,199
보훈회관(서),2357,청소년,환승,4
보훈회관(서),2358,어린이,승차,2
보훈회관(서),2358,일반,승차,1639
보훈회관(서),2358,일반,환승,40
보훈회관(서),2358,청소년,승차,52
보훈회관(서),2358,청소년,환승,6
복굴,5137,일반,승차,15
복다우,4283,일반,승차,127
복다우,4283,일반,환승,7
복다우,4284,어린이,승차,1
복다우,4284,일반,승차,2066
복다우,4284,일반,환승,1
복다우,4284,청소년,승차,6
복룡입구,4032,어린이,승차,8
복룡입구,4032,일반,승차,174
복룡입구,4032,일반,환승,9
복룡입구,4032,청소년,승차,30
복룡입구,4033,어린이,승차,18
복룡입구,4033,어린이,환승,3
복룡입구,4033,일반,승차,752
복룡입구,4033,일반,환승,73
복룡입구,4033,청소년,승차,220
복룡입구,4033,청소년,환승,16
복수,3020,어린이,승차,26
복수,3020,일반,승차,301
복수,3020,청소년,승차,6
복수,3063,어린이,승차,4
복수,3063,일반,승차,1109
복수,3063,일반,환승,6
복수,3063,청소년,승차,4
복호,5789,일반,승차,3
복호,5790,일반,승차,420
본량삼거리,5048,어린이,승차,1
본량삼거리,5048,어린이,환승,1
본량삼거리,5048,일반,승차,641
본량삼거리,5048,일반,환승,11
본량삼거리,5048,청소년,승차,5
본량삼거리,5049,어린이,승차,8
본량삼거리,5049,일반,승차,916
본량삼거리,5049,일반,환승,7
본량삼거리,5049,청소년,승차,110
본량삼거리,5049,청소년,환승,1
본량초교,5050,어린이,승차,48
본량초교,5050,일반,승차,814
본량초교,5050,일반,환승,1
본량초교,5050,청소년,승차,229
본량초교,5050,청소년,환승,1
본량초교,5051,어린이,승차,343
본량초교,5051,일반,승차,1794
본량초교,5051,일반,환승,1
본량초교,5051,청소년,승차,407
본량파출소,5052,어린이,승차,47
본량파출소,5052,일반,승차,3969
본량파출소,5052,일반,환승,6
본량파출소,5052,청소년,승차,223
본량파출소,5053,어린이,승차,2
본량파출소,5053,일반,승차,582
본량파출소,5053,일반,환승,5
본량파출소,5053,청소년,승차,7
본량학생야영장,5055,어린이,승차,1
본량학생야영장,5055,일반,승차,963
본량학생야영장,5055,청소년,승차,6
봉산중,5583,어린이,승차,396
봉산중,5583,어린이,환승,6
봉산중,5583,일반,승차,7715
봉산중,5583,일반,환승,545
봉산중,5583,청소년,승차,2761
봉산중,5583,청소년,환승,148
봉산중,5584,어린이,승차,1281
봉산중,5584,어린이,환승,16
봉산중,5584,일반,승차,34677
봉산중,5584,일반,환승,1233
봉산중,5584,청소년,승차,9253
봉산중,5584,청소년,환승,266
봉선1동행정복지센터,3108,어린이,승차,368
봉선1동행정복지센터,3108,어린이,환승,2
봉선1동행정복지센터,3108,일반,승차,28774
봉선1동행정복지센터,3108,일반,환승,115
봉선1동행정복지센터,3108,청소년,승차,1789
봉선1동행정복지센터,3108,청소년,환승,11
봉선1동행정복지센터,3109,어린이,승차,365
봉선1동행정복지센터,3109,일반,승차,7171
봉선1동행정복지센터,3109,일반,환승,80
봉선1동행정복지센터,3109,청소년,승차,1578
봉선1동행정복지센터,3109,청소년,환승,5
봉선2동행정복지센터,3254,어린이,승차,4330
봉선2동행정복지센터,3254,어린이,환승,30
봉선2동행정복지센터,3254,일반,승차,75632
봉선2동행정복지센터,3254,일반,환승,2314
봉선2동행정복지센터,3254,청소년,승차,13897
봉선2동행정복지센터,3254,청소년,환승,189
봉선2동행정복지센터,3255,어린이,승차,2475
봉선2동행정복지센터,3255,어린이,환승,41
봉선2동행정복지센터,3255,일반,승차,12037
봉선2동행정복지센터,3255,일반,환승,2137
봉선2동행정복지센터,3255,청소년,승차,4998
봉선2동행정복지센터,3255,청소년,환승,257
봉선대화아파트,3122,어린이,승차,2959
봉선대화아파트,3122,어린이,환승,296
봉선대화아파트,3122,일반,승차,37246
봉선대화아파트,3122,일반,환승,10566
봉선대화아파트,3122,청소년,승차,8260
봉선대화아파트,3122,청소년,환승,1512
봉선대화아파트,3214,어린이,승차,1369
봉선대화아파트,3214,어린이,환승,72
봉선대화아파트,3214,일반,승차,91280
봉선대화아파트,3214,일반,환승,8128
봉선대화아파트,3214,청소년,승차,8862
봉선대화아파트,3214,청소년,환승,802
봉선라인광장,3110,어린이,승차,351
봉선라인광장,3110,어린이,환승,3
봉선라인광장,3110,일반,승차,29481
봉선라인광장,3110,일반,환승,894
봉선라인광장,3110,청소년,승차,3402
봉선라인광장,3110,청소년,환승,90
봉선라인광장,3111,어린이,승차,313
봉선라인광장,3111,일반,승차,19358
봉선라인광장,3111,일반,환승,692
봉선라인광장,3111,청소년,승차,1880
봉선라인광장,3111,청소년,환승,39
봉선라인아파트,3123,어린이,승차,28
봉선라인아파트,3123,일반,승차,881
봉선라인아파트,3123,일반,환승,146
봉선라인아파트,3123,청소년,승차,141
봉선라인아파트,3123,청소년,환승,33
봉선라인아파트,3124,어린이,승차,152
봉선라인아파트,3124,일반,승차,7321
봉선라인아파트,3124,일반,환승,107
봉선라인아파트,3124,청소년,승차,739
봉선라인아파트,3124,청소년,환승,22
봉선삼익사거리,3129,어린이,승차,815
봉선삼익사거리,3129,어린이,환승,7
봉선삼익사거리,3129,일반,승차,62158
봉선삼익사거리,3129,일반,환승,1446
봉선삼익사거리,3129,청소년,승차,9464
봉선삼익사거리,3129,청소년,환승,109
봉선삼익사거리,3130,어린이,승차,1110
봉선삼익사거리,3130,어린이,환승,21
봉선삼익사거리,3130,일반,승차,31776
봉선삼익사거리,3130,일반,환승,1592
봉선삼익사거리,3130,청소년,승차,6548
봉선삼익사거리,3130,청소년,환승,259
봉선삼익아파트(남),3125,어린이,승차,4610
봉선삼익아파트(남),3125,어린이,환승,30
봉선삼익아파트(남),3125,일반,승차,120191
봉선삼익아파트(남),3125,일반,환승,3934
봉선삼익아파트(남),3125,청소년,승차,26073
봉선삼익아파트(남),3125,청소년,환승,315
봉선삼익아파트(남),3126,어린이,승차,3215
봉선삼익아파트(남),3126,어린이,환승,273
봉선삼익아파트(남),3126,일반,승차,32716
봉선삼익아파트(남),3126,일반,환승,6329
봉선삼익아파트(남),3126,청소년,승차,15923
봉선삼익아파트(남),3126,청소년,환승,1950
봉선삼익아파트(북),3127,어린이,승차,11
봉선삼익아파트(북),3127,일반,승차,175
봉선삼익아파트(북),3127,일반,환승,2
봉선삼익아파트(북),3127,청소년,승차,24
봉선삼익아파트(북),3127,청소년,환승,2
봉선삼익아파트(북),3128,어린이,승차,70
봉선삼익아파트(북),3128,일반,승차,755
봉선삼익아파트(북),3128,일반,환승,12
봉선삼익아파트(북),3128,청소년,승차,305
봉선삼익아파트(북),3128,청소년,환승,20
봉정,5617,일반,승차,63
봉정,5617,일반,환승,6
봉정,5617,청소년,승차,5
봉정,5617,청소년,환승,1
봉정,5618,일반,승차,100
봉정,5618,일반,환승,4
봉정,5618,청소년,승차,1
봉주초교,3299,어린이,승차,57
봉주초교,3299,일반,승차,3736
봉주초교,3299,일반,환승,19
봉주초교,3299,청소년,승차,280
봉주초교,3299,청소년,환승,2
봉주초교,3300,어린이,승차,193
봉주초교,3300,일반,승차,2153
봉주초교,3300,일반,환승,8
봉주초교,3300,청소년,승차,281
