순번,단속일시,단속장소,위도,경도
369,2022-01-06,광주광역시 서구 화정동 1240,35.14236429,126.8827363
370,2022-01-06,광주광역시 서구 화정동 927-2,35.14000444,126.8722121
371,2022-01-06,광주광역시 서구 화정동 927-2,35.14000444,126.8722121
372,2022-01-07,광주광역시 서구 동천동 647,35.17063846,126.8698358
373,2022-01-07,광주광역시 서구 동천동 593,35.17161683,126.86553
374,2022-01-07,광주광역시 서구 동천동 593,35.17161683,126.86553
375,2022-01-07,광주광역시 서구 동천동 588,35.1716801,126.8645851
376,2022-01-07,광주광역시 서구 동천동 588,35.1716801,126.8645851
377,2022-01-07,광주광역시 서구 치평동 1203-3,35.15752172,126.8504803
378,2022-01-07,광주광역시 서구 치평동 1219,35.15654094,126.8516136
379,2022-01-07,광주광역시 서구 치평동 1223,35.15497195,126.8544123
380,2022-01-07,광주광역시 서구 치평동 1236-3,35.15210765,126.8489211
381,2022-01-07,광주광역시 서구 치평동 1246,35.1503498,126.8536649
382,2022-01-07,광주광역시 서구 치평동 1255-4,35.14835171,126.8501701
383,2022-01-07,광주광역시 서구 치평동 1258-3,35.15005586,126.8511778
384,2022-01-07,광주광역시 서구 치평동 1306-16,35.14639131,126.844963
385,2022-01-07,광주광역시 서구 치평동 1310-1,35.14508304,126.843884
386,2022-01-07,광주광역시 서구 풍암동 1088-8,35.12186258,126.8822918
387,2022-01-09,광주광역시 서구 양동 441,35.15509075,126.9013634
388,2022-01-09,광주광역시 서구 동천동 628,35.17141694,126.8692213
389,2022-01-09,광주광역시 서구 동천동 624,35.17147266,126.8684301
390,2022-01-09,광주광역시 서구 동천동 647,35.17063846,126.8698358
391,2022-01-09,광주광역시 서구 동천동 619,35.17147931,126.8672115
392,2022-01-09,광주광역시 서구 동천동 598,35.17151996,126.8667389
393,2022-01-09,광주광역시 서구 동천동 597,35.17157066,126.8663759
394,2022-01-09,광주광역시 서구 동천동 593,35.17161683,126.86553
395,2022-01-09,광주광역시 서구 동천동 593,35.17161683,126.86553
396,2022-01-09,광주광역시 서구 동천동 593,35.17161683,126.86553
397,2022-01-09,광주광역시 서구 동천동 593,35.17161683,126.86553
398,2022-01-09,광주광역시 서구 동천동 593,35.17161683,126.86553
399,2022-01-09,광주광역시 서구 동천동 590,35.17164795,126.8650027
400,2022-01-09,광주광역시 서구 동천동 590,35.17164795,126.8650027
401,2022-01-09,광주광역시 서구 동천동 590,35.17164795,126.8650027
402,2022-01-09,광주광역시 서구 동천동 586,35.1716936,126.8641019
403,2022-01-09,광주광역시 서구 광천동 123-3,35.16598586,126.8784181
404,2022-01-09,광주광역시 서구 광천동 19-2,35.16315038,126.8866674
405,2022-01-09,광주광역시 서구 광천동 19-3,35.16328537,126.8866436
406,2022-01-09,광주광역시 서구 광천동 23-4,35.16286298,126.8867811
407,2022-01-09,광주광역시 서구 광천동 23-4,35.16286298,126.8867811
408,2022-01-09,광주광역시 서구 광천동 5-1,35.16367911,126.8863309
409,2022-01-09,광주광역시 서구 광천동 627-6,35.16535542,126.8853202
410,2022-01-09,광주광역시 서구 금호동 1-1,35.13447591,126.8641575
411,2022-01-09,광주광역시 서구 금호동 245-3,35.13248501,126.8566033
412,2022-01-09,광주광역시 서구 금호동 447-16,35.13973422,126.8558656
413,2022-01-09,광주광역시 서구 금호동 591-13,35.13260901,126.8515981
414,2022-01-09,광주광역시 서구 금호동 702-48,35.12797339,126.8522885
415,2022-01-09,광주광역시 서구 금호동 739-2,35.13839411,126.8600102
416,2022-01-09,광주광역시 서구 금호동 766-1,35.13406451,126.8596974
417,2022-01-09,광주광역시 서구 금호동 766-1,35.13406451,126.8596974
418,2022-01-09,광주광역시 서구 금호동 766,35.13404504,126.8595441
419,2022-01-09,광주광역시 서구 금호동 767,35.13440159,126.8600768
420,2022-01-09,광주광역시 서구 금호동 769,35.13442404,126.8624685
421,2022-01-09,광주광역시 서구 금호동 769,35.13442404,126.8624685
422,2022-01-09,광주광역시 서구 금호동 770-1,35.13396799,126.8628588
423,2022-01-09,광주광역시 서구 금호동 771-1,35.1331118,126.8609506
424,2022-01-09,광주광역시 서구 금호동 795-1,35.13152837,126.8583941
425,2022-01-09,광주광역시 서구 농성동 108-5,35.1523835,126.8921039
426,2022-01-09,광주광역시 서구 농성동 273-5,35.15350709,126.8878193
427,2022-01-09,광주광역시 서구 농성동 418-18,35.16090407,126.8845027
428,2022-01-09,광주광역시 서구 농성동 481-32,35.15379584,126.884907
429,2022-01-09,광주광역시 서구 농성동 483-11,35.15357106,126.8839881
430,2022-01-09,광주광역시 서구 농성동 59-20,35.15344831,126.8942077
431,2022-01-09,광주광역시 서구 농성동 611-14,35.16105513,126.8852471
432,2022-01-09,광주광역시 서구 농성동 630-15,35.15022802,126.890004
433,2022-01-09,광주광역시 서구 농성동 66-13,35.15445903,126.8913734
434,2022-01-09,광주광역시 서구 농성동 67-1,35.15409953,126.891488
435,2022-01-09,광주광역시 서구 동천동 255,35.17187429,126.8651093
436,2022-01-09,광주광역시 서구 동천동 261,35.17174324,126.8674823
437,2022-01-09,광주광역시 서구 동천동 263,35.1717117,126.8679657
438,2022-01-09,광주광역시 서구 동천동 265,35.17165065,126.8691522
439,2022-01-09,광주광역시 서구 동천동 265,35.17165065,126.8691522
440,2022-01-09,광주광역시 서구 동천동 297,35.16883779,126.8613863
441,2022-01-09,광주광역시 서구 동천동 605,35.17125632,126.865535
442,2022-01-09,광주광역시 서구 동천동 632,35.17103574,126.8699071
443,2022-01-09,광주광역시 서구 동천동 652,35.17172408,126.8663958
444,2022-01-09,광주광역시 서구 마륵동 97-29,35.14238931,126.8516256
445,2022-01-09,광주광역시 서구 마륵동 97-40,35.14139181,126.8519468
446,2022-01-09,광주광역시 서구 매월동 202-20,35.12492731,126.8523532
447,2022-01-09,광주광역시 서구 매월동 202-20,35.12492731,126.8523532
448,2022-01-09,광주광역시 서구 매월동 621-18,35.11312913,126.8572354
449,2022-01-09,광주광역시 서구 매월동 621-1,35.11285355,126.8576451
450,2022-01-09,광주광역시 서구 매월동 951,35.11358047,126.86018
451,2022-01-09,광주광역시 서구 매월동 951,35.11358047,126.86018
452,2022-01-09,광주광역시 서구 매월동 952-23,35.11462208,126.860714
453,2022-01-09,광주광역시 서구 매월동 952-31,35.11324849,126.8593838
454,2022-01-09,광주광역시 서구 매월동 952-38,35.11378925,126.8593763
455,2022-01-09,광주광역시 서구 벽진동 266-10,35.12788537,126.8430187
456,2022-01-09,광주광역시 서구 쌍촌동 1197-4,35.14817309,126.8647028
457,2022-01-09,광주광역시 서구 쌍촌동 1197-5,35.148038,126.8647156
458,2022-01-09,광주광역시 서구 쌍촌동 1251-1,35.14213232,126.8597387
459,2022-01-09,광주광역시 서구 쌍촌동 1313-2,35.16158902,126.8592919
460,2022-01-09,광주광역시 서구 쌍촌동 1319-8,35.16019285,126.8565235
461,2022-01-09,광주광역시 서구 쌍촌동 1319-9,35.16020891,126.8563147
462,2022-01-09,광주광역시 서구 쌍촌동 1330-1,35.16134578,126.8593063
463,2022-01-09,광주광역시 서구 쌍촌동 1330-1,35.16134578,126.8593063
464,2022-01-09,광주광역시 서구 쌍촌동 1376-6,35.1550463,126.8652001
465,2022-01-09,광주광역시 서구 쌍촌동 328-6,35.15400249,126.866356
466,2022-01-09,광주광역시 서구 쌍촌동 550-45,35.1463787,126.8579127
467,2022-01-09,광주광역시 서구 쌍촌동 973-5,35.15024673,126.8551589
468,2022-01-09,광주광역시 서구 유촌동 324,35.16103359,126.8491577
469,2022-01-09,광주광역시 서구 유촌동 327-2,35.16092105,126.8505971
470,2022-01-09,광주광역시 서구 치평동 1177,35.14911207,126.8476572
471,2022-01-09,광주광역시 서구 치평동 1177,35.14911207,126.8476572
472,2022-01-09,광주광역시 서구 치평동 1178-8,35.14967106,126.8476713
473,2022-01-09,광주광역시 서구 치평동 1178-8,35.14967106,126.8476713
474,2022-01-09,광주광역시 서구 치평동 1202,35.1582653,126.8499979
475,2022-01-09,광주광역시 서구 치평동 1203,35.15853145,126.850499
476,2022-01-09,광주광역시 서구 치평동 1205-3,35.15789005,126.8522532
477,2022-01-09,광주광역시 서구 치평동 1207,35.1570289,126.8536482
478,2022-01-09,광주광역시 서구 치평동 1207,35.1570289,126.8536482
479,2022-01-09,광주광역시 서구 치평동 1207,35.1570289,126.8536482
480,2022-01-09,광주광역시 서구 치평동 1207,35.1570289,126.8536482
481,2022-01-09,광주광역시 서구 치평동 1209-5,35.15592592,126.8523466
482,2022-01-09,광주광역시 서구 치평동 1209-7,35.15553734,126.8522423
483,2022-01-09,광주광역시 서구 치평동 1210-3,35.15554258,126.8508922
484,2022-01-09,광주광역시 서구 치평동 1210-3,35.15554258,126.8508922
485,2022-01-09,광주광역시 서구 치평동 1210-4,35.15552993,126.8505083
486,2022-01-09,광주광역시 서구 치평동 1210-4,35.15552993,126.8505083
487,2022-01-09,광주광역시 서구 치평동 1210-6,35.15657519,126.8504716
488,2022-01-09,광주광역시 서구 치평동 1211-4,35.15599318,126.849931
489,2022-01-09,광주광역시 서구 치평동 1211-6,35.15564117,126.8498811
490,2022-01-09,광주광역시 서구 치평동 1218-6,35.15498896,126.8504939
491,2022-01-09,광주광역시 서구 치평동 1218,35.15488476,126.8509124
492,2022-01-09,광주광역시 서구 치평동 1218,35.15488476,126.8509124
493,2022-01-09,광주광역시 서구 치평동 1218,35.15488476,126.8509124
494,2022-01-09,광주광역시 서구 치평동 1218,35.15488476,126.8509124
495,2022-01-09,광주광역시 서구 치평동 1218,35.15488476,126.8509124
496,2022-01-09,광주광역시 서구 치평동 1219-1,35.1584338,126.8516089
497,2022-01-09,광주광역시 서구 치평동 1219-1,35.1584338,126.8516089
498,2022-01-09,광주광역시 서구 치평동 1219-1,35.1584338,126.8516089
499,2022-01-09,광주광역시 서구 치평동 1219,35.15654094,126.8516136
500,2022-01-09,광주광역시 서구 치평동 1219,35.15654094,126.8516136
501,2022-01-09,광주광역시 서구 치평동 1219,35.15654094,126.8516136
502,2022-01-09,광주광역시 서구 치평동 1220-6,35.15409988,126.8527453
503,2022-01-09,광주광역시 서구 치평동 1222-11,35.15501535,126.8532813
504,2022-01-09,광주광역시 서구 치평동 1222-5,35.15408,126.8535029
505,2022-01-09,광주광역시 서구 치평동 1222-6,35.15407772,126.8532615
506,2022-01-09,광주광역시 서구 치평동 1222,35.15501204,126.853885
507,2022-01-09,광주광역시 서구 치평동 1222,35.15501204,126.853885
508,2022-01-09,광주광역시 서구 치평동 1222,35.15501204,126.853885
509,2022-01-09,광주광역시 서구 치평동 1223-3,35.15421468,126.854401
510,2022-01-09,광주광역시 서구 치평동 1223-5,35.15455063,126.8546597
511,2022-01-09,광주광역시 서구 치평동 1223-5,35.15455063,126.8546597
512,2022-01-09,광주광역시 서구 치평동 1223-5,35.15455063,126.8546597
513,2022-01-09,광주광역시 서구 치평동 1223,35.15497195,126.8544123
514,2022-01-09,광주광역시 서구 치평동 1223,35.15497195,126.8544123
515,2022-01-09,광주광역시 서구 치평동 1223,35.15497195,126.8544123
516,2022-01-09,광주광역시 서구 치평동 1223,35.15497195,126.8544123
517,2022-01-09,광주광역시 서구 치평동 1223,35.15497195,126.8544123
518,2022-01-09,광주광역시 서구 치평동 1223,35.15497195,126.8544123
519,2022-01-09,광주광역시 서구 치평동 1223,35.15497195,126.8544123
520,2022-01-09,광주광역시 서구 치평동 1223,35.15497195,126.8544123
521,2022-01-09,광주광역시 서구 치평동 1223,35.15497195,126.8544123
522,2022-01-09,광주광역시 서구 치평동 1223,35.15497195,126.8544123
523,2022-01-09,광주광역시 서구 치평동 1223,35.15497195,126.8544123
524,2022-01-09,광주광역시 서구 치평동 1227-5,35.15318962,126.8546678
525,2022-01-09,광주광역시 서구 치평동 1227-5,35.15318962,126.8546678
526,2022-01-09,광주광역시 서구 치평동 1228-9,35.15306861,126.8533086
527,2022-01-09,광주광역시 서구 치평동 1228-9,35.15306861,126.8533086
528,2022-01-09,광주광역시 서구 치평동 1230-1,35.15363702,126.8524116
529,2022-01-09,광주광역시 서구 치평동 1230-1,35.15363702,126.8524116
530,2022-01-09,광주광역시 서구 치평동 1230-1,35.15363702,126.8524116
531,2022-01-09,광주광역시 서구 치평동 1230,35.1537692,126.8520915
532,2022-01-09,광주광역시 서구 치평동 1233-10,35.15309273,126.8491926
533,2022-01-09,광주광역시 서구 치평동 1236-2,35.15238704,126.8489171
534,2022-01-09,광주광역시 서구 치평동 1237-10,35.15278,126.8494823
535,2022-01-09,광주광역시 서구 치평동 1237-8,35.15195974,126.8494829
536,2022-01-09,광주광역시 서구 치평동 1237,35.15272118,126.8499331
537,2022-01-09,광주광역시 서구 치평동 1238-5,35.15249257,126.8505399
538,2022-01-09,광주광역시 서구 치평동 1238-5,35.15249257,126.8505399
539,2022-01-09,광주광역시 서구 치평동 1240-10,35.15276291,126.8533897
540,2022-01-09,광주광역시 서구 치평동 1243-4,35.15079857,126.8544159
541,2022-01-09,광주광역시 서구 치평동 1243-5,35.15063634,126.8544182
542,2022-01-09,광주광역시 서구 치평동 1246,35.1503498,126.8536649
543,2022-01-09,광주광역시 서구 치평동 1246,35.1503498,126.8536649
544,2022-01-09,광주광역시 서구 치평동 1246,35.1503498,126.8536649
545,2022-01-09,광주광역시 서구 치평동 1247-4,35.15066905,126.8521569
546,2022-01-09,광주광역시 서구 치평동 1248,35.1516651,126.851682
547,2022-01-09,광주광역시 서구 치평동 1249-2,35.15064074,126.8510708
548,2022-01-09,광주광역시 서구 치평동 1249-2,35.15064074,126.8510708
549,2022-01-09,광주광역시 서구 치평동 1249-2,35.15064074,126.8510708
550,2022-01-09,광주광역시 서구 치평동 1249-5,35.15102319,126.8505277
551,2022-01-09,광주광역시 서구 치평동 1249-8,35.15039231,126.8505365
552,2022-01-09,광주광역시 서구 치평동 1253,35.14913791,126.84848
553,2022-01-09,광주광역시 서구 치평동 1257,35.14981952,126.8500178
554,2022-01-09,광주광역시 서구 치평동 1257,35.14981952,126.8500178
555,2022-01-09,광주광역시 서구 치평동 1258-5,35.14958678,126.8511405
556,2022-01-09,광주광역시 서구 치평동 1261-2,35.15014302,126.8527679
557,2022-01-09,광주광역시 서구 치평동 1261-3,35.14996266,126.8527594
558,2022-01-09,광주광역시 서구 치평동 1261,35.15005526,126.8520667
559,2022-01-09,광주광역시 서구 치평동 1261,35.15005526,126.8520667
560,2022-01-09,광주광역시 서구 치평동 1262-1,35.14999478,126.8532967
561,2022-01-09,광주광역시 서구 치평동 1262-1,35.14999478,126.8532967
562,2022-01-09,광주광역시 서구 치평동 1262-1,35.14999478,126.8532967
563,2022-01-09,광주광역시 서구 치평동 1262,35.15015722,126.8533164
564,2022-01-09,광주광역시 서구 치평동 1294-3,35.1439852,126.8412439
565,2022-01-09,광주광역시 서구 치평동 1306-2,35.14563931,126.8436128
566,2022-01-09,광주광역시 서구 치평동 1306-6,35.14594522,126.8435536
567,2022-01-09,광주광역시 서구 치평동 1310-3,35.14526277,126.8438266
568,2022-01-09,광주광역시 서구 치평동 1324-2,35.14659752,126.8457941
569,2022-01-09,광주광역시 서구 치평동 275-42,35.14830294,126.8507305
570,2022-01-09,광주광역시 서구 치평동 279-10,35.14854225,126.8512539
571,2022-01-09,광주광역시 서구 치평동 280-1,35.14886237,126.8517433
572,2022-01-09,광주광역시 서구 치평동 281-6,35.14882156,126.8521938
573,2022-01-09,광주광역시 서구 풍암동 1080,35.12308337,126.8817376
574,2022-01-09,광주광역시 서구 풍암동 1119,35.12686764,126.8796123
575,2022-01-09,광주광역시 서구 풍암동 1177-6,35.12404755,126.8846428
576,2022-01-09,광주광역시 서구 풍암동 1185-7,35.12267121,126.8849468
577,2022-01-09,광주광역시 서구 화정동 1051,35.1410209,126.8817231
578,2022-01-09,광주광역시 서구 화정동 1060,35.14091285,126.8817355
579,2022-01-09,광주광역시 서구 화정동 23-278,35.15906492,126.8795777
580,2022-01-09,광주광역시 서구 화정동 332-11,35.14743807,126.8728779
581,2022-01-09,광주광역시 서구 화정동 827-16,35.14319054,126.8785001
